Run,LoadDate,Experiment,SRAStudy,BioProject,Sample,BioSample,SampleName,Submission,dbgap_study_accession
SRR8052816,2018-10-14 13:47:41,SRX4882441,SRP165679,PRJNA496323,SRS3931269,SAMN10238692,GSM3427976,SRA793859,
SRR8052817,2018-10-14 13:57:33,SRX4882442,SRP165679,PRJNA496323,SRS3931270,SAMN10238691,GSM3427977,SRA793859,
SRR8052818,2018-10-14 13:49:36,SRX4882443,SRP165679,PRJNA496323,SRS3931271,SAMN10238690,GSM3427978,SRA793859,
SRR8052819,2018-10-14 13:47:06,SRX4882444,SRP165679,PRJNA496323,SRS3931272,SAMN10238689,GSM3427979,SRA793859,
SRR8052820,2018-10-14 13:49:36,SRX4882445,SRP165679,PRJNA496323,SRS3931273,SAMN10238688,GSM3427980,SRA793859,
SRR8052821,2018-10-14 13:46:53,SRX4882446,SRP165679,PRJNA496323,SRS3931274,SAMN10238687,GSM3427981,SRA793859,
SRR8052822,2018-10-14 13:51:53,SRX4882447,SRP165679,PRJNA496323,SRS3931275,SAMN10238686,GSM3427982,SRA793859,
SRR8052823,2018-10-14 13:54:57,SRX4882448,SRP165679,PRJNA496323,SRS3931276,SAMN10238685,GSM3427983,SRA793859,
SRR8052824,2018-10-14 13:55:32,SRX4882449,SRP165679,PRJNA496323,SRS3931277,SAMN10238684,GSM3427984,SRA793859,
SRR8052825,2018-10-14 13:54:47,SRX4882450,SRP165679,PRJNA496323,SRS3931278,SAMN10238683,GSM3427985,SRA793859,
SRR8052826,2018-10-14 13:58:08,SRX4882451,SRP165679,PRJNA496323,SRS3931279,SAMN10238682,GSM3427986,SRA793859,
SRR8052827,2018-10-14 13:47:36,SRX4882452,SRP165679,PRJNA496323,SRS3931280,SAMN10238681,GSM3427987,SRA793859,
SRR8052828,2018-10-14 13:51:10,SRX4882453,SRP165679,PRJNA496323,SRS3931281,SAMN10238680,GSM3427988,SRA793859,
SRR8052829,2018-10-14 13:49:02,SRX4882454,SRP165679,PRJNA496323,SRS3931282,SAMN10238679,GSM3427989,SRA793859,
SRR8052830,2018-10-14 13:53:58,SRX4882455,SRP165679,PRJNA496323,SRS3931283,SAMN10238678,GSM3427990,SRA793859,
SRR8052831,2018-10-14 13:46:51,SRX4882456,SRP165679,PRJNA496323,SRS3931284,SAMN10238650,GSM3427991,SRA793859,
SRR8052832,2018-10-14 13:45:37,SRX4882457,SRP165679,PRJNA496323,SRS3931285,SAMN10238649,GSM3427992,SRA793859,
SRR8052733,2018-10-14 13:55:59,SRX4882358,SRP165679,PRJNA496323,SRS3931185,SAMN10238734,GSM3427893,SRA793859,
SRR8052734,2018-10-14 13:47:00,SRX4882359,SRP165679,PRJNA496323,SRS3931186,SAMN10238733,GSM3427894,SRA793859,
SRR8052735,2018-10-14 13:51:42,SRX4882360,SRP165679,PRJNA496323,SRS3931187,SAMN10238732,GSM3427895,SRA793859,
SRR8052736,2018-10-14 13:47:11,SRX4882361,SRP165679,PRJNA496323,SRS3931188,SAMN10238731,GSM3427896,SRA793859,
SRR8052737,2018-10-14 13:48:28,SRX4882362,SRP165679,PRJNA496323,SRS3931189,SAMN10238730,GSM3427897,SRA793859,
SRR8052738,2018-10-14 13:47:45,SRX4882363,SRP165679,PRJNA496323,SRS3931190,SAMN10238729,GSM3427898,SRA793859,
SRR8052739,2018-10-14 13:45:24,SRX4882364,SRP165679,PRJNA496323,SRS3931191,SAMN10238728,GSM3427899,SRA793859,
SRR8052740,2018-10-14 13:41:43,SRX4882365,SRP165679,PRJNA496323,SRS3931192,SAMN10238727,GSM3427900,SRA793859,
SRR8052741,2018-10-14 13:45:12,SRX4882366,SRP165679,PRJNA496323,SRS3931193,SAMN10238637,GSM3427901,SRA793859,
SRR8052742,2018-10-14 13:47:28,SRX4882367,SRP165679,PRJNA496323,SRS3931194,SAMN10238636,GSM3427902,SRA793859,
SRR8052743,2018-10-14 13:46:06,SRX4882368,SRP165679,PRJNA496323,SRS3931195,SAMN10238635,GSM3427903,SRA793859,
SRR8052744,2018-10-14 13:46:10,SRX4882369,SRP165679,PRJNA496323,SRS3931196,SAMN10238634,GSM3427904,SRA793859,
SRR8052745,2018-10-14 13:46:56,SRX4882370,SRP165679,PRJNA496323,SRS3931197,SAMN10238633,GSM3427905,SRA793859,
SRR8052746,2018-10-14 13:42:44,SRX4882371,SRP165679,PRJNA496323,SRS3931198,SAMN10238632,GSM3427906,SRA793859,
SRR8052747,2018-10-14 13:48:44,SRX4882372,SRP165679,PRJNA496323,SRS3931236,SAMN10238631,GSM3427907,SRA793859,
SRR8052748,2018-10-14 13:51:01,SRX4882373,SRP165679,PRJNA496323,SRS3931200,SAMN10238630,GSM3427908,SRA793859,
SRR8052749,2018-10-14 13:43:22,SRX4882374,SRP165679,PRJNA496323,SRS3931201,SAMN10238629,GSM3427909,SRA793859,
SRR8052750,2018-10-14 13:47:28,SRX4882375,SRP165679,PRJNA496323,SRS3931202,SAMN10238628,GSM3427910,SRA793859,
SRR8052751,2018-10-14 13:46:40,SRX4882376,SRP165679,PRJNA496323,SRS3931203,SAMN10238627,GSM3427911,SRA793859,
SRR8052752,2018-10-14 13:48:50,SRX4882377,SRP165679,PRJNA496323,SRS3931204,SAMN10238626,GSM3427912,SRA793859,
SRR8052753,2018-10-14 13:47:36,SRX4882378,SRP165679,PRJNA496323,SRS3931205,SAMN10238625,GSM3427913,SRA793859,
SRR8052754,2018-10-14 13:47:14,SRX4882379,SRP165679,PRJNA496323,SRS3931206,SAMN10238624,GSM3427914,SRA793859,
SRR8052755,2018-10-14 13:51:56,SRX4882380,SRP165679,PRJNA496323,SRS3931207,SAMN10238623,GSM3427915,SRA793859,
SRR8052756,2018-10-14 13:46:59,SRX4882381,SRP165679,PRJNA496323,SRS3931208,SAMN10238622,GSM3427916,SRA793859,
SRR8052757,2018-10-14 13:46:42,SRX4882382,SRP165679,PRJNA496323,SRS3931209,SAMN10238621,GSM3427917,SRA793859,
SRR8052758,2018-10-14 13:42:43,SRX4882383,SRP165679,PRJNA496323,SRS3931210,SAMN10238620,GSM3427918,SRA793859,
SRR8052759,2018-10-14 13:46:16,SRX4882384,SRP165679,PRJNA496323,SRS3931211,SAMN10238619,GSM3427919,SRA793859,
SRR8052760,2018-10-14 13:45:52,SRX4882385,SRP165679,PRJNA496323,SRS3931212,SAMN10238618,GSM3427920,SRA793859,
SRR8052761,2018-10-14 13:45:02,SRX4882386,SRP165679,PRJNA496323,SRS3931213,SAMN10238617,GSM3427921,SRA793859,
SRR8052762,2018-10-14 13:47:55,SRX4882387,SRP165679,PRJNA496323,SRS3931214,SAMN10238616,GSM3427922,SRA793859,
SRR8052763,2018-10-14 13:49:02,SRX4882388,SRP165679,PRJNA496323,SRS3931215,SAMN10238615,GSM3427923,SRA793859,
SRR8052764,2018-10-14 13:47:45,SRX4882389,SRP165679,PRJNA496323,SRS3931216,SAMN10238614,GSM3427924,SRA793859,
SRR8052765,2018-10-14 13:45:58,SRX4882390,SRP165679,PRJNA496323,SRS3931217,SAMN10238613,GSM3427925,SRA793859,
SRR8052766,2018-10-14 13:49:49,SRX4882391,SRP165679,PRJNA496323,SRS3931218,SAMN10238612,GSM3427926,SRA793859,
SRR8052767,2018-10-14 13:47:30,SRX4882392,SRP165679,PRJNA496323,SRS3931219,SAMN10238609,GSM3427927,SRA793859,
SRR8052768,2018-10-14 13:48:18,SRX4882393,SRP165679,PRJNA496323,SRS3931220,SAMN10238611,GSM3427928,SRA793859,
SRR8052769,2018-10-14 13:48:01,SRX4882394,SRP165679,PRJNA496323,SRS3931221,SAMN10238610,GSM3427929,SRA793859,
SRR8052770,2018-10-14 13:50:00,SRX4882395,SRP165679,PRJNA496323,SRS3931222,SAMN10238608,GSM3427930,SRA793859,
SRR8052771,2018-10-14 13:49:01,SRX4882396,SRP165679,PRJNA496323,SRS3931223,SAMN10238607,GSM3427931,SRA793859,
SRR8052772,2018-10-14 13:50:02,SRX4882397,SRP165679,PRJNA496323,SRS3931224,SAMN10238606,GSM3427932,SRA793859,
SRR7349901,2018-06-16 01:05:16,SRX4223224,SRP150657,PRJNA476386,SRS3423576,SAMN09433029,GSM3192767,SRA723020,
SRR7349902,2018-06-16 01:22:39,SRX4223225,SRP150657,PRJNA476386,SRS3423577,SAMN09433028,GSM3192768,SRA723020,
SRR7349903,2018-06-16 01:32:28,SRX4223226,SRP150657,PRJNA476386,SRS3423578,SAMN09433022,GSM3192769,SRA723020,
SRR7349904,2018-06-16 01:34:32,SRX4223227,SRP150657,PRJNA476386,SRS3423579,SAMN09433021,GSM3192770,SRA723020,
SRR7349905,2018-06-16 01:36:21,SRX4223228,SRP150657,PRJNA476386,SRS3423580,SAMN09433020,GSM3192771,SRA723020,
SRR7349906,2018-06-16 01:36:34,SRX4223229,SRP150657,PRJNA476386,SRS3423582,SAMN09433019,GSM3192772,SRA723020,
SRR7349907,2018-06-16 01:31:16,SRX4223230,SRP150657,PRJNA476386,SRS3423581,SAMN09433018,GSM3192773,SRA723020,
SRR7349908,2018-06-16 01:33:20,SRX4223231,SRP150657,PRJNA476386,SRS3423584,SAMN09433017,GSM3192774,SRA723020,
SRR7349909,2018-06-16 01:42:05,SRX4223232,SRP150657,PRJNA476386,SRS3423583,SAMN09433016,GSM3192775,SRA723020,
SRR7349910,2018-06-16 01:33:27,SRX4223233,SRP150657,PRJNA476386,SRS3423585,SAMN09433015,GSM3192776,SRA723020,
SRR7349911,2018-06-16 01:17:21,SRX4223234,SRP150657,PRJNA476386,SRS3423586,SAMN09433014,GSM3192777,SRA723020,
SRR7349912,2018-06-16 01:31:08,SRX4223235,SRP150657,PRJNA476386,SRS3423587,SAMN09433013,GSM3192778,SRA723020,
SRR7349913,2018-06-16 01:39:30,SRX4223236,SRP150657,PRJNA476386,SRS3423588,SAMN09433012,GSM3192779,SRA723020,
SRR7543032,2018-07-19 17:48:46,SRX4409395,SRP154474,PRJNA481993,SRS3563033,SAMN09693138,GSM3293903,SRA742729,
SRR7543033,2018-07-19 17:48:03,SRX4409396,SRP154474,PRJNA481993,SRS3563032,SAMN09693137,GSM3293904,SRA742729,
SRR7543034,2018-07-19 17:52:12,SRX4409397,SRP154474,PRJNA481993,SRS3563034,SAMN09693136,GSM3293905,SRA742729,
SRR7543035,2018-07-19 17:54:03,SRX4409398,SRP154474,PRJNA481993,SRS3563036,SAMN09693135,GSM3293906,SRA742729,
SRR7543036,2018-07-19 17:51:40,SRX4409399,SRP154474,PRJNA481993,SRS3563035,SAMN09693134,GSM3293907,SRA742729,
SRR7543037,2018-07-19 17:45:17,SRX4409400,SRP154474,PRJNA481993,SRS3563037,SAMN09693133,GSM3293908,SRA742729,
SRR7543038,2018-07-19 17:48:54,SRX4409401,SRP154474,PRJNA481993,SRS3563039,SAMN09693132,GSM3293909,SRA742729,
SRR7543039,2018-07-19 17:56:11,SRX4409402,SRP154474,PRJNA481993,SRS3563038,SAMN09693131,GSM3293910,SRA742729,
SRR7543040,2018-07-19 17:52:27,SRX4409403,SRP154474,PRJNA481993,SRS3563041,SAMN09693130,GSM3293911,SRA742729,
SRR7543041,2018-07-19 17:57:12,SRX4409404,SRP154474,PRJNA481993,SRS3563042,SAMN09693129,GSM3293912,SRA742729,
SRR7543042,2018-07-19 17:54:11,SRX4409405,SRP154474,PRJNA481993,SRS3563040,SAMN09693128,GSM3293913,SRA742729,
SRR7543043,2018-07-19 18:03:43,SRX4409406,SRP154474,PRJNA481993,SRS3563043,SAMN09693127,GSM3293914,SRA742729,
SRR7543044,2018-07-19 17:52:47,SRX4409407,SRP154474,PRJNA481993,SRS3563044,SAMN09693126,GSM3293915,SRA742729,
SRR7543045,2018-07-19 17:49:08,SRX4409408,SRP154474,PRJNA481993,SRS3563046,SAMN09693125,GSM3293916,SRA742729,
SRR7543046,2018-07-19 17:50:10,SRX4409409,SRP154474,PRJNA481993,SRS3563045,SAMN09693124,GSM3293917,SRA742729,
SRR7543047,2018-07-19 17:55:09,SRX4409410,SRP154474,PRJNA481993,SRS3563047,SAMN09693123,GSM3293918,SRA742729,
SRR7543048,2018-07-19 18:01:22,SRX4409411,SRP154474,PRJNA481993,SRS3563048,SAMN09693122,GSM3293919,SRA742729,
SRR7543049,2018-07-19 18:08:40,SRX4409412,SRP154474,PRJNA481993,SRS3563049,SAMN09693121,GSM3293920,SRA742729,
SRR7543050,2018-07-19 17:56:03,SRX4409413,SRP154474,PRJNA481993,SRS3563050,SAMN09693120,GSM3293921,SRA742729,
SRR7543051,2018-07-19 17:53:12,SRX4409414,SRP154474,PRJNA481993,SRS3563051,SAMN09693119,GSM3293922,SRA742729,
SRR7543052,2018-07-19 17:52:03,SRX4409415,SRP154474,PRJNA481993,SRS3563053,SAMN09693118,GSM3293923,SRA742729,
SRR7543053,2018-07-19 17:59:51,SRX4409416,SRP154474,PRJNA481993,SRS3563052,SAMN09693145,GSM3293924,SRA742729,
SRR8052708,2018-10-14 13:43:40,SRX4882333,SRP165679,PRJNA496323,SRS3931161,SAMN10238726,GSM3427868,SRA793859,
SRR8052709,2018-10-14 13:45:13,SRX4882334,SRP165679,PRJNA496323,SRS3931162,SAMN10238725,GSM3427869,SRA793859,
SRR8052710,2018-10-14 13:52:09,SRX4882335,SRP165679,PRJNA496323,SRS3931163,SAMN10238724,GSM3427870,SRA793859,
SRR8052711,2018-10-14 13:52:23,SRX4882336,SRP165679,PRJNA496323,SRS3931164,SAMN10238723,GSM3427871,SRA793859,
SRR8052712,2018-10-14 13:46:35,SRX4882337,SRP165679,PRJNA496323,SRS3931166,SAMN10238722,GSM3427872,SRA793859,
SRR8052713,2018-10-14 13:47:40,SRX4882338,SRP165679,PRJNA496323,SRS3931165,SAMN10238721,GSM3427873,SRA793859,
SRR8052714,2018-10-14 13:46:46,SRX4882339,SRP165679,PRJNA496323,SRS3931167,SAMN10238720,GSM3427874,SRA793859,
SRR8052715,2018-10-14 13:47:12,SRX4882340,SRP165679,PRJNA496323,SRS3931168,SAMN10238719,GSM3427875,SRA793859,
SRR8052716,2018-10-14 13:48:15,SRX4882341,SRP165679,PRJNA496323,SRS3931169,SAMN10238718,GSM3427876,SRA793859,
SRR8052717,2018-10-14 13:48:46,SRX4882342,SRP165679,PRJNA496323,SRS3931170,SAMN10238717,GSM3427877,SRA793859,
SRR8052718,2018-10-14 13:47:35,SRX4882343,SRP165679,PRJNA496323,SRS3931171,SAMN10238716,GSM3427878,SRA793859,
SRR8052719,2018-10-14 13:46:35,SRX4882344,SRP165679,PRJNA496323,SRS3931172,SAMN10238715,GSM3427879,SRA793859,
SRR8052720,2018-10-14 13:43:29,SRX4882345,SRP165679,PRJNA496323,SRS3931173,SAMN10238677,GSM3427880,SRA793859,
SRR8052721,2018-10-14 13:45:27,SRX4882346,SRP165679,PRJNA496323,SRS3931174,SAMN10238676,GSM3427881,SRA793859,
SRR8052722,2018-10-14 13:54:54,SRX4882347,SRP165679,PRJNA496323,SRS3931199,SAMN10238675,GSM3427882,SRA793859,
SRR8052723,2018-10-14 13:47:15,SRX4882348,SRP165679,PRJNA496323,SRS3931175,SAMN10238674,GSM3427883,SRA793859,
SRR8052724,2018-10-14 13:50:55,SRX4882349,SRP165679,PRJNA496323,SRS3931176,SAMN10238743,GSM3427884,SRA793859,
SRR8052725,2018-10-14 13:49:14,SRX4882350,SRP165679,PRJNA496323,SRS3931177,SAMN10238742,GSM3427885,SRA793859,
SRR8052726,2018-10-14 13:48:21,SRX4882351,SRP165679,PRJNA496323,SRS3931178,SAMN10238741,GSM3427886,SRA793859,
SRR8052727,2018-10-14 13:45:19,SRX4882352,SRP165679,PRJNA496323,SRS3931179,SAMN10238740,GSM3427887,SRA793859,
SRR8052728,2018-10-14 13:45:54,SRX4882353,SRP165679,PRJNA496323,SRS3931180,SAMN10238739,GSM3427888,SRA793859,
SRR8052729,2018-10-14 13:47:50,SRX4882354,SRP165679,PRJNA496323,SRS3931181,SAMN10238738,GSM3427889,SRA793859,
SRR8052730,2018-10-14 13:47:10,SRX4882355,SRP165679,PRJNA496323,SRS3931182,SAMN10238737,GSM3427890,SRA793859,
SRR8052731,2018-10-14 13:49:40,SRX4882356,SRP165679,PRJNA496323,SRS3931183,SAMN10238736,GSM3427891,SRA793859,
SRR8052732,2018-10-14 13:49:47,SRX4882357,SRP165679,PRJNA496323,SRS3931184,SAMN10238735,GSM3427892,SRA793859,
SRR5179136,2017-01-16 13:53:37,SRX2495314,SRP096825,PRJNA361482,SRS1923866,SAMN06234169,GSM2459957,SRA527557,
SRR5179137,2017-01-16 13:53:37,SRX2495315,SRP096825,PRJNA361482,SRS1923867,SAMN06234180,GSM2459958,SRA527557,
SRR5179138,2017-01-16 13:55:16,SRX2495316,SRP096825,PRJNA361482,SRS1923868,SAMN06234179,GSM2459959,SRA527557,
SRR5179145,2017-01-16 13:53:48,SRX2495323,SRP096825,PRJNA361482,SRS1923875,SAMN06234172,GSM2459966,SRA527557,
SRR5179146,2017-01-16 13:53:40,SRX2495324,SRP096825,PRJNA361482,SRS1923876,SAMN06234171,GSM2459967,SRA527557,
SRR5179147,2017-01-16 13:53:45,SRX2495325,SRP096825,PRJNA361482,SRS1923877,SAMN06234170,GSM2459968,SRA527557,
SRR7543026,2018-07-19 17:50:34,SRX4409389,SRP154474,PRJNA481993,SRS3563026,SAMN09693144,GSM3293897,SRA742729,
SRR7543027,2018-07-19 17:56:11,SRX4409390,SRP154474,PRJNA481993,SRS3563027,SAMN09693143,GSM3293898,SRA742729,
SRR7543028,2018-07-19 18:03:01,SRX4409391,SRP154474,PRJNA481993,SRS3563028,SAMN09693142,GSM3293899,SRA742729,
SRR7543029,2018-07-19 17:51:17,SRX4409392,SRP154474,PRJNA481993,SRS3563029,SAMN09693141,GSM3293900,SRA742729,
SRR7543030,2018-07-19 17:51:01,SRX4409393,SRP154474,PRJNA481993,SRS3563030,SAMN09693140,GSM3293901,SRA742729,
SRR7543031,2018-07-19 17:59:24,SRX4409394,SRP154474,PRJNA481993,SRS3563031,SAMN09693139,GSM3293902,SRA742729,
